Chr,BP_start,BP_end,FST,pop_pair
V,16610001,16620000,0.0214,ishi-yona
V,16630001,16640000,-0.0303,ishi-yona
V,16640001,16650000,0.0175,ishi-yona
V,16650001,16660000,0.0283,ishi-yona
V,16660001,16670000,-0.0116,ishi-yona
V,16670001,16680000,0.0104,ishi-yona
V,16680001,16690000,0.0403,ishi-yona
V,16700001,16710000,0.0108,ishi-yona
V,16710001,16720000,-0.1152,ishi-yona
V,16740001,16750000,-0.0171,ishi-yona
V,16760001,16770000,-0.0151,ishi-yona
V,16770001,16780000,0.0494,ishi-yona
V,16790001,16800000,-0.0137,ishi-yona
V,16800001,16810000,-0.0094,ishi-yona
V,16810001,16820000,0.0787,ishi-yona
V,16820001,16830000,-0.0193,ishi-yona
V,16830001,16840000,0.0632,ishi-yona
V,16840001,16850000,0.0429,ishi-yona
V,16850001,16860000,0.071,ishi-yona
V,16860001,16870000,0.0098,ishi-yona
V,16870001,16880000,0.0263,ishi-yona
V,16880001,16890000,0.0851,ishi-yona
V,16890001,16900000,-0.0164,ishi-yona
V,16900001,16910000,0.0322,ishi-yona
V,16910001,16920000,0.0813,ishi-yona
V,16950001,16960000,0.0786,ishi-yona
V,16960001,16970000,-0.0191,ishi-yona
V,16970001,16980000,0.0124,ishi-yona
V,16980001,16990000,-0.0216,ishi-yona
V,16990001,17000000,0.0052,ishi-yona
V,17000001,17010000,0.0267,ishi-yona
V,17010001,17020000,0.0283,ishi-yona
V,17020001,17030000,0.033,ishi-yona
V,17030001,17040000,-0.0302,ishi-yona
V,17040001,17050000,-0.0054,ishi-yona
V,17050001,17060000,-0.0009,ishi-yona
V,17060001,17070000,0.0552,ishi-yona
V,17080001,17090000,0.0194,ishi-yona
V,17110001,17120000,0.0983,ishi-yona
V,17120001,17130000,0.0,ishi-yona
V,17130001,17140000,0.0311,ishi-yona
V,17150001,17160000,0.0022,ishi-yona
V,17170001,17180000,0.0309,ishi-yona
V,17180001,17190000,0.025,ishi-yona
V,17190001,17200000,-0.0124,ishi-yona
V,17200001,17210000,0.0903,ishi-yona
V,17210001,17220000,0.0151,ishi-yona
V,17220001,17230000,0.0905,ishi-yona
V,17230001,17240000,-0.0214,ishi-yona
V,17240001,17250000,0.0346,ishi-yona
V,17270001,17280000,0.0649,ishi-yona
V,17280001,17290000,0.0209,ishi-yona
V,17300001,17310000,0.0429,ishi-yona
V,17320001,17330000,0.0804,ishi-yona
V,17360001,17370000,0.0047,ishi-yona
V,17380001,17390000,0.0301,ishi-yona
V,17390001,17400000,0.0102,ishi-yona
V,17420001,17430000,0.0969,ishi-yona
V,17450001,17460000,0.0382,ishi-yona
V,17460001,17470000,0.0334,ishi-yona
V,17470001,17480000,0.0319,ishi-yona
V,17480001,17490000,-0.0161,ishi-yona
V,17490001,17500000,-0.0182,ishi-yona
V,17500001,17510000,-0.0047,ishi-yona
V,17510001,17520000,0.0093,ishi-yona
V,17520001,17530000,0.0653,ishi-yona
V,17560001,17570000,0.0212,ishi-yona
V,17580001,17590000,0.0413,ishi-yona
V,17600001,17610000,-0.0016,ishi-yona
V,17630001,17640000,0.0503,ishi-yona
V,17680001,17690000,0.0171,ishi-yona
V,17690001,17700000,0.0273,ishi-yona
V,17700001,17710000,0.0126,ishi-yona
V,17710001,17720000,0.0466,ishi-yona
V,17750001,17760000,0.0131,ishi-yona
V,17760001,17770000,0.0083,ishi-yona
V,17770001,17780000,-0.0133,ishi-yona
V,17810001,17820000,0.0022,ishi-yona
V,17830001,17840000,0.0142,ishi-yona
V,17840001,17850000,0.0118,ishi-yona
V,17860001,17870000,-0.005,ishi-yona
V,17880001,17890000,-0.0706,ishi-yona
V,17890001,17900000,0.1282,ishi-yona
V,17900001,17910000,-0.0134,ishi-yona
V,17910001,17920000,0.0741,ishi-yona
V,17920001,17930000,0.015,ishi-yona
V,17930001,17940000,-0.0024,ishi-yona
V,17940001,17950000,-0.0295,ishi-yona
V,17950001,17960000,-0.0015,ishi-yona
V,18000001,18010000,-0.0126,ishi-yona
V,18020001,18030000,-0.0795,ishi-yona
V,18030001,18040000,0.0325,ishi-yona
V,18040001,18050000,-0.0053,ishi-yona
V,18050001,18060000,0.0413,ishi-yona
V,18070001,18080000,-0.0007,ishi-yona
V,18080001,18090000,0.0151,ishi-yona
V,18090001,18100000,0.0098,ishi-yona
V,18190001,18200000,0.0105,ishi-yona
V,18200001,18210000,-0.1388,ishi-yona
V,18210001,18220000,0.0033,ishi-yona
V,18230001,18240000,0.0454,ishi-yona
V,18240001,18250000,0.014,ishi-yona
V,18250001,18260000,0.0655,ishi-yona
V,18260001,18270000,0.007,ishi-yona
V,18270001,18280000,0.0305,ishi-yona
V,18280001,18290000,-0.019,ishi-yona
V,18290001,18300000,0.0128,ishi-yona
V,18310001,18320000,0.0143,ishi-yona
V,18320001,18330000,0.0182,ishi-yona
V,18420001,18430000,0.0142,ishi-yona
V,18430001,18440000,0.0265,ishi-yona
V,18460001,18470000,-0.0078,ishi-yona
V,18470001,18480000,0.0131,ishi-yona
V,18480001,18490000,0.0059,ishi-yona
V,18490001,18500000,0.0133,ishi-yona
V,18500001,18510000,0.03,ishi-yona
V,18530001,18540000,-0.0316,ishi-yona
V,18550001,18560000,-0.0419,ishi-yona
V,18560001,18570000,-0.0063,ishi-yona
V,18590001,18600000,-0.021,ishi-yona
V,18600001,18610000,0.0232,ishi-yona
V,18610001,18620000,0.1227,ishi-yona
V,18620001,18630000,0.0537,ishi-yona
V,18630001,18640000,-0.0145,ishi-yona
V,18640001,18650000,0.0032,ishi-yona
V,18650001,18660000,0.0317,ishi-yona
V,18750001,18760000,0.0087,ishi-yona
V,18760001,18770000,0.1224,ishi-yona
V,18830001,18840000,0.0855,ishi-yona
V,18840001,18850000,0.0009,ishi-yona
V,18850001,18860000,-0.0021,ishi-yona
V,18880001,18890000,-0.0241,ishi-yona
V,18890001,18900000,-0.0038,ishi-yona
V,18900001,18910000,-0.0281,ishi-yona
V,18910001,18920000,0.084,ishi-yona
V,18970001,18980000,0.0066,ishi-yona
V,19010001,19020000,-0.0104,ishi-yona
V,19020001,19030000,0.0132,ishi-yona
V,19030001,19040000,-0.0313,ishi-yona
V,19090001,19100000,-0.0017,ishi-yona
V,19200001,19210000,-0.0156,ishi-yona
V,19210001,19220000,-0.0028,ishi-yona
V,19220001,19230000,0.0218,ishi-yona
V,19240001,19250000,-0.0697,ishi-yona
V,19280001,19290000,0.0202,ishi-yona
V,19290001,19300000,-0.055,ishi-yona
V,19370001,19380000,-0.0024,ishi-yona
V,19380001,19390000,-0.0114,ishi-yona
V,19390001,19400000,0.0413,ishi-yona
V,19460001,19470000,0.0082,ishi-yona
V,19490001,19500000,-0.0061,ishi-yona
V,19600001,19610000,0.0261,ishi-yona
V,19610001,19620000,-0.0044,ishi-yona
V,19620001,19630000,-0.0048,ishi-yona
V,19670001,19680000,-0.0017,ishi-yona
V,19710001,19720000,-0.0125,ishi-yona
V,19730001,19740000,0.0123,ishi-yona
V,19750001,19760000,-0.0069,ishi-yona
V,19760001,19770000,0.0242,ishi-yona
V,19790001,19800000,-0.0212,ishi-yona
V,19810001,19820000,0.0428,ishi-yona
V,19820001,19830000,0.002,ishi-yona
V,19830001,19840000,0.022,ishi-yona
V,19840001,19850000,0.0409,ishi-yona
V,19880001,19890000,0.0873,ishi-yona
V,19970001,19980000,0.0188,ishi-yona
V,19980001,19990000,0.0725,ishi-yona
V,19990001,20000000,0.092,ishi-yona
V,20040001,20050000,-0.0171,ishi-yona
V,20050001,20060000,0.0496,ishi-yona
V,20100001,20110000,-0.0075,ishi-yona
V,20160001,20170000,-0.024,ishi-yona
V,20200001,20210000,0.0713,ishi-yona
V,20210001,20220000,0.0756,ishi-yona
V,20220001,20230000,-0.0013,ishi-yona
V,20230001,20240000,0.029,ishi-yona
V,20260001,20270000,0.0238,ishi-yona
V,20270001,20280000,0.0172,ishi-yona
V,20280001,20290000,0.0192,ishi-yona
V,20300001,20310000,0.0465,ishi-yona
V,20310001,20320000,0.0426,ishi-yona
V,20320001,20330000,-0.047,ishi-yona
V,20340001,20350000,0.018,ishi-yona
V,20350001,20360000,-0.0019,ishi-yona
V,20430001,20440000,-0.0004,ishi-yona
V,20450001,20460000,0.038,ishi-yona
V,20470001,20480000,0.0097,ishi-yona
V,20500001,20510000,-0.0552,ishi-yona
V,20540001,20550000,-0.0384,ishi-yona
V,20560001,20570000,0.0112,ishi-yona
V,20740001,20750000,0.0256,ishi-yona
V,20800001,20810000,0.0293,ishi-yona
V,20810001,20820000,-0.0123,ishi-yona
V,20840001,20850000,-0.0291,ishi-yona
V,20850001,20860000,-0.0032,ishi-yona
V,20860001,20870000,0.0027,ishi-yona
V,20870001,20880000,0.0209,ishi-yona
V,20880001,20890000,0.0212,ishi-yona
V,20890001,20900000,0.0018,ishi-yona
V,20900001,20910000,0.0806,ishi-yona
V,20930001,20940000,0.0557,ishi-yona
V,20940001,20950000,0.0619,ishi-yona
V,20950001,20960000,0.0109,ishi-yona
V,20960001,20970000,-0.0143,ishi-yona
V,20970001,20980000,0.0053,ishi-yona
V,20980001,20990000,0.0284,ishi-yona
V,21090001,21100000,-0.0095,ishi-yona
V,21100001,21110000,-0.0683,ishi-yona
V,21110001,21120000,-0.0193,ishi-yona
V,21130001,21140000,-0.0249,ishi-yona
V,21140001,21150000,0.0588,ishi-yona
V,21190001,21200000,-0.0068,ishi-yona
V,21200001,21210000,0.0162,ishi-yona
V,21210001,21220000,0.0002,ishi-yona
V,21220001,21230000,-0.007,ishi-yona
V,21230001,21240000,-0.0012,ishi-yona
V,21270001,21280000,0.0029,ishi-yona
V,21280001,21290000,0.0339,ishi-yona
V,21290001,21300000,-0.0115,ishi-yona
V,21340001,21350000,-0.012,ishi-yona
V,21350001,21360000,-0.0159,ishi-yona
V,21360001,21370000,-0.0022,ishi-yona
V,21370001,21380000,0.0006,ishi-yona
V,21450001,21460000,-0.0168,ishi-yona
V,21460001,21470000,0.0097,ishi-yona
V,21470001,21480000,0.0143,ishi-yona
V,21480001,21490000,-0.0068,ishi-yona
V,21490001,21500000,0.0132,ishi-yona
V,21510001,21520000,0.0203,ishi-yona
V,21570001,21580000,-0.0204,ishi-yona
V,21580001,21590000,0.0069,ishi-yona
V,21610001,21620000,0.0343,ishi-yona
V,21630001,21640000,0.0076,ishi-yona
V,21640001,21650000,-0.0044,ishi-yona
V,21650001,21660000,0.0063,ishi-yona
V,21660001,21670000,0.1068,ishi-yona
V,21670001,21680000,0.0383,ishi-yona
V,21780001,21790000,0.0025,ishi-yona
V,21830001,21840000,0.013,ishi-yona
V,21840001,21850000,0.0259,ishi-yona
V,21880001,21890000,0.0126,ishi-yona
V,21890001,21900000,-0.0113,ishi-yona
V,21900001,21910000,-0.0148,ishi-yona
V,21910001,21920000,0.0038,ishi-yona
V,21940001,21950000,0.117,ishi-yona
V,21960001,21970000,-0.003,ishi-yona
V,21970001,21980000,0.0001,ishi-yona
V,21980001,21990000,-0.0028,ishi-yona
V,21990001,22000000,0.0635,ishi-yona
V,22000001,22010000,0.0106,ishi-yona
V,22010001,22020000,0.0184,ishi-yona
V,22040001,22050000,0.0721,ishi-yona
V,22050001,22060000,-0.0002,ishi-yona
V,22060001,22070000,-0.0055,ishi-yona
V,22070001,22080000,0.017,ishi-yona
V,22080001,22090000,0.0652,ishi-yona
V,22100001,22110000,0.0458,ishi-yona
V,22120001,22130000,0.0281,ishi-yona
V,22130001,22140000,0.0153,ishi-yona
V,22150001,22160000,0.0504,ishi-yona
V,22160001,22170000,0.0222,ishi-yona
V,22180001,22190000,-0.0331,ishi-yona
V,22200001,22210000,0.0786,ishi-yona
V,22210001,22220000,0.0018,ishi-yona
V,22230001,22240000,-0.0166,ishi-yona
V,22310001,22320000,-0.0192,ishi-yona
V,22320001,22330000,-0.008,ishi-yona
V,22330001,22340000,-0.005,ishi-yona
V,22340001,22350000,-0.008,ishi-yona
V,22350001,22360000,-0.0134,ishi-yona
V,22360001,22370000,-0.008,ishi-yona
V,22380001,22390000,0.0986,ishi-yona
V,22400001,22410000,-0.0211,ishi-yona
V,22410001,22420000,0.043,ishi-yona
V,22420001,22430000,-0.0223,ishi-yona
V,22430001,22440000,-0.0139,ishi-yona
V,22440001,22450000,0.0237,ishi-yona
V,22460001,22470000,0.0217,ishi-yona
V,22470001,22480000,-0.0464,ishi-yona
V,22490001,22500000,-0.0392,ishi-yona
V,22500001,22510000,0.0453,ishi-yona
V,22510001,22520000,0.005,ishi-yona
V,22530001,22540000,0.0133,ishi-yona
V,22560001,22570000,0.0314,ishi-yona
V,22630001,22640000,-0.0043,ishi-yona
V,22660001,22670000,0.0219,ishi-yona
V,22670001,22680000,0.0385,ishi-yona
V,22680001,22690000,-0.0853,ishi-yona
V,22690001,22700000,-0.0084,ishi-yona
V,22700001,22710000,0.0743,ishi-yona
V,22710001,22720000,-0.0383,ishi-yona
V,22740001,22750000,0.0514,ishi-yona
V,22750001,22760000,-0.0002,ishi-yona
V,22790001,22800000,0.0397,ishi-yona
V,22800001,22810000,-0.0155,ishi-yona
V,22810001,22820000,0.0287,ishi-yona
V,22820001,22830000,-0.0137,ishi-yona
V,22840001,22850000,0.0228,ishi-yona
V,22850001,22860000,0.0174,ishi-yona
V,22860001,22870000,0.0292,ishi-yona
V,22890001,22900000,0.0124,ishi-yona
V,22900001,22910000,-0.0098,ishi-yona
V,22910001,22920000,0.0236,ishi-yona
V,22920001,22930000,0.0336,ishi-yona
V,22960001,22970000,-0.0002,ishi-yona
V,22970001,22980000,0.0991,ishi-yona
V,22980001,22990000,0.0789,ishi-yona
V,23010001,23020000,0.0673,ishi-yona
V,23160001,23170000,0.0909,ishi-yona
V,23190001,23200000,0.0309,ishi-yona
V,23310001,23320000,0.0227,ishi-yona
V,23320001,23330000,0.009,ishi-yona
V,23330001,23340000,0.0182,ishi-yona
V,23410001,23420000,0.0693,ishi-yona
V,23420001,23430000,0.0969,ishi-yona
V,23520001,23530000,0.0277,ishi-yona
V,23530001,23540000,0.0229,ishi-yona
V,23540001,23550000,0.0702,ishi-yona
V,23550001,23560000,0.0356,ishi-yona
V,23560001,23570000,0.0342,ishi-yona
V,23570001,23580000,0.0104,ishi-yona
V,23580001,23590000,0.1266,ishi-yona
V,23590001,23600000,0.0671,ishi-yona
V,23610001,23620000,0.0737,ishi-yona
I,1,10000,-0.0275,irio-yona
I,10001,20000,-0.0263,irio-yona
I,20001,30000,-0.0331,irio-yona
I,70001,80000,0.0312,irio-yona
I,90001,100000,-0.0225,irio-yona
I,100001,110000,0.0388,irio-yona
I,110001,120000,0.0231,irio-yona
I,120001,130000,0.0751,irio-yona
I,130001,140000,-0.0173,irio-yona
I,140001,150000,0.0108,irio-yona
I,150001,160000,-0.0835,irio-yona
I,160001,170000,-0.0351,irio-yona
I,170001,180000,-0.054,irio-yona
I,190001,200000,-0.0988,irio-yona
I,200001,210000,-0.1204,irio-yona
I,210001,220000,-0.1092,irio-yona
I,220001,230000,-0.0044,irio-yona
I,230001,240000,0.0531,irio-yona
I,240001,250000,-0.0563,irio-yona
I,250001,260000,0.1239,irio-yona
I,260001,270000,0.1682,irio-yona
I,280001,290000,0.0914,irio-yona
I,290001,300000,0.1008,irio-yona
I,300001,310000,-0.0082,irio-yona
I,310001,320000,0.0202,irio-yona
I,320001,330000,0.0119,irio-yona
I,330001,340000,-0.0027,irio-yona
I,340001,350000,-0.0125,irio-yona
I,360001,370000,0.0369,irio-yona
I,370001,380000,0.0112,irio-yona
I,380001,390000,0.0969,irio-yona
I,390001,400000,0.0372,irio-yona
I,400001,410000,0.0318,irio-yona
I,410001,420000,0.0682,irio-yona
I,420001,430000,0.0205,irio-yona
I,430001,440000,-0.0499,irio-yona
I,440001,450000,-0.0303,irio-yona
I,450001,460000,0.0545,irio-yona
I,460001,470000,0.0582,irio-yona
I,470001,480000,-0.009,irio-yona
I,480001,490000,0.0093,irio-yona
I,490001,500000,0.0797,irio-yona
I,500001,510000,-0.0269,irio-yona
I,510001,520000,-0.0308,irio-yona
I,550001,560000,-0.0383,irio-yona
I,570001,580000,0.0172,irio-yona
I,580001,590000,-0.0666,irio-yona
I,590001,600000,-0.048,irio-yona
I,600001,610000,0.028,irio-yona
I,610001,620000,0.0456,irio-yona
I,620001,630000,0.0063,irio-yona
I,640001,650000,-0.0336,irio-yona
I,650001,660000,0.0381,irio-yona
I,660001,670000,0.139,irio-yona
I,670001,680000,0.0129,irio-yona
I,680001,690000,-0.0123,irio-yona
I,690001,700000,0.0522,irio-yona
I,700001,710000,-0.0065,irio-yona
I,710001,720000,-0.0526,irio-yona
I,720001,730000,0.0626,irio-yona
I,730001,740000,0.039,irio-yona
I,740001,750000,-0.0083,irio-yona
I,760001,770000,0.0768,irio-yona
I,770001,780000,0.0479,irio-yona
I,790001,800000,0.0447,irio-yona
I,800001,810000,0.0324,irio-yona
I,830001,840000,0.0186,irio-yona
I,840001,850000,-0.0075,irio-yona
I,870001,880000,-0.0308,irio-yona
I,890001,900000,-0.0191,irio-yona
I,900001,910000,0.009,irio-yona
I,910001,920000,-0.0355,irio-yona
I,940001,950000,0.0393,irio-yona
I,950001,960000,0.0785,irio-yona
I,970001,980000,0.0409,irio-yona
I,980001,990000,-0.0273,irio-yona
I,990001,1000000,0.0032,irio-yona
I,1000001,1010000,0.0408,irio-yona
I,1110001,1120000,0.0112,irio-yona
I,1140001,1150000,-0.0452,irio-yona
I,1160001,1170000,0.0566,irio-yona
I,1170001,1180000,0.0188,irio-yona
I,1230001,1240000,0.0156,irio-yona
I,1240001,1250000,0.005,irio-yona
I,1270001,1280000,-0.0068,irio-yona
I,1300001,1310000,-0.0313,irio-yona
I,1310001,1320000,0.0752,irio-yona
I,1320001,1330000,-0.0192,irio-yona
I,1330001,1340000,0.0427,irio-yona
I,1340001,1350000,0.0883,irio-yona
I,1360001,1370000,0.028,irio-yona
I,1390001,1400000,0.0266,irio-yona
I,1400001,1410000,-0.0444,irio-yona
I,1420001,1430000,-0.0374,irio-yona
I,1430001,1440000,0.0121,irio-yona
I,1440001,1450000,-0.0329,irio-yona
I,1460001,1470000,0.0961,irio-yona
I,1470001,1480000,-0.0413,irio-yona
I,1490001,1500000,0.0611,irio-yona
I,1500001,1510000,0.0494,irio-yona
I,1510001,1520000,0.0334,irio-yona
I,1520001,1530000,0.096,irio-yona
I,1530001,1540000,0.0171,irio-yona
I,1540001,1550000,0.1121,irio-yona
I,1550001,1560000,0.1039,irio-yona
I,1560001,1570000,0.0769,irio-yona
I,1570001,1580000,0.0435,irio-yona
I,1590001,1600000,0.045,irio-yona
I,1600001,1610000,0.0261,irio-yona
I,1610001,1620000,-0.0055,irio-yona
I,1620001,1630000,0.0152,irio-yona
I,1640001,1650000,0.0212,irio-yona
I,1650001,1660000,-0.0041,irio-yona
I,1660001,1670000,0.0112,irio-yona
I,1670001,1680000,0.0545,irio-yona
I,1680001,1690000,0.0306,irio-yona
I,1690001,1700000,-0.0315,irio-yona
I,1700001,1710000,-0.0352,irio-yona
I,1710001,1720000,-0.0244,irio-yona
I,1720001,1730000,0.0203,irio-yona
I,1730001,1740000,0.0015,irio-yona
I,1740001,1750000,-0.024,irio-yona
I,1750001,1760000,0.0163,irio-yona
I,1760001,1770000,0.0325,irio-yona
I,1770001,1780000,0.0303,irio-yona
I,1780001,1790000,0.0129,irio-yona
I,1790001,1800000,0.0028,irio-yona
I,1800001,1810000,0.0337,irio-yona
I,1820001,1830000,-0.0048,irio-yona
I,1870001,1880000,-0.0796,irio-yona
I,1890001,1900000,-0.0295,irio-yona
I,1910001,1920000,-0.0476,irio-yona
I,1920001,1930000,0.0569,irio-yona
I,1930001,1940000,0.024,irio-yona
I,2010001,2020000,0.0038,irio-yona
I,2020001,2030000,0.0568,irio-yona
I,2030001,2040000,0.1115,irio-yona
I,2040001,2050000,-0.0119,irio-yona
I,2070001,2080000,0.0083,irio-yona
I,2080001,2090000,-0.045,irio-yona
I,2090001,2100000,0.0225,irio-yona
I,2110001,2120000,0.0028,irio-yona
I,2120001,2130000,0.0634,irio-yona
I,2130001,2140000,0.0261,irio-yona
I,2140001,2150000,-0.0005,irio-yona
I,2150001,2160000,0.0345,irio-yona
I,2160001,2170000,0.0167,irio-yona
I,2170001,2180000,0.0029,irio-yona
I,2180001,2190000,0.0058,irio-yona
I,2190001,2200000,-0.0035,irio-yona
I,2200001,2210000,0.0031,irio-yona
I,2210001,2220000,0.0004,irio-yona
I,2220001,2230000,0.0937,irio-yona
I,2230001,2240000,0.0086,irio-yona
I,2260001,2270000,0.0867,irio-yona
I,2270001,2280000,0.0612,irio-yona
I,2280001,2290000,0.0323,irio-yona
I,2290001,2300000,0.0228,irio-yona
I,2300001,2310000,-0.0689,irio-yona
I,2310001,2320000,0.0936,irio-yona
I,2340001,2350000,0.0095,irio-yona
I,2360001,2370000,-0.0011,irio-yona
I,2370001,2380000,-0.0922,irio-yona
I,2390001,2400000,-0.003,irio-yona
I,2400001,2410000,0.0418,irio-yona
I,2410001,2420000,0.0307,irio-yona
I,2420001,2430000,-0.0596,irio-yona
I,2430001,2440000,0.0368,irio-yona
I,2440001,2450000,0.0081,irio-yona
I,2450001,2460000,-0.0302,irio-yona
I,2580001,2590000,-0.02,irio-yona
I,2590001,2600000,0.0457,irio-yona
I,2610001,2620000,-0.002,irio-yona
I,2620001,2630000,0.0862,irio-yona
I,2630001,2640000,0.0534,irio-yona
I,2650001,2660000,-0.025,irio-yona
I,2660001,2670000,-0.04,irio-yona
I,2670001,2680000,-0.0149,irio-yona
I,2710001,2720000,0.0843,irio-yona
I,2770001,2780000,0.0036,irio-yona
I,2780001,2790000,0.011,irio-yona
I,2830001,2840000,0.0506,irio-yona
I,2850001,2860000,-0.0244,irio-yona
I,2860001,2870000,-0.0191,irio-yona
I,2870001,2880000,0.0448,irio-yona
I,2890001,2900000,0.1353,irio-yona
I,2910001,2920000,0.007,irio-yona
I,2920001,2930000,0.0074,irio-yona
I,2930001,2940000,0.0341,irio-yona
I,2940001,2950000,0.0103,irio-yona
I,2950001,2960000,0.0172,irio-yona
I,2970001,2980000,0.0039,irio-yona
I,3040001,3050000,0.0002,irio-yona
I,3050001,3060000,0.017,irio-yona
I,3100001,3110000,-0.0165,irio-yona
I,3110001,3120000,0.0246,irio-yona
I,3120001,3130000,0.0009,irio-yona
I,3150001,3160000,-0.0235,irio-yona
I,3170001,3180000,-0.0194,irio-yona
I,3180001,3190000,0.0378,irio-yona
I,3190001,3200000,0.0062,irio-yona
I,3200001,3210000,-0.0232,irio-yona
I,3230001,3240000,-0.0295,irio-yona
I,3240001,3250000,-0.0658,irio-yona
I,3260001,3270000,0.1711,irio-yona
I,3270001,3280000,0.0312,irio-yona
I,3290001,3300000,-0.005,irio-yona
I,3300001,3310000,0.0029,irio-yona
I,3320001,3330000,-0.0192,irio-yona
I,3330001,3340000,0.0391,irio-yona
I,3340001,3350000,-0.0456,irio-yona
I,3350001,3360000,-0.0676,irio-yona
I,3360001,3370000,0.0105,irio-yona
I,3370001,3380000,0.0393,irio-yona
I,3380001,3390000,-0.044,irio-yona
I,3400001,3410000,-0.1783,irio-yona
I,3410001,3420000,0.0057,irio-yona
I,3420001,3430000,-0.0088,irio-yona
I,3430001,3440000,-0.0349,irio-yona
I,3450001,3460000,0.1253,irio-yona
I,3460001,3470000,0.0665,irio-yona
I,3470001,3480000,-0.0474,irio-yona
I,3510001,3520000,0.0781,irio-yona
I,3530001,3540000,0.0221,irio-yona
I,3540001,3550000,0.0639,irio-yona
I,3580001,3590000,0.1446,irio-yona
I,3590001,3600000,-0.0017,irio-yona
I,3600001,3610000,0.0552,irio-yona
I,3610001,3620000,-0.0021,irio-yona
I,3620001,3630000,0.0224,irio-yona
I,3630001,3640000,0.114,irio-yona
I,3640001,3650000,-0.0061,irio-yona
I,3650001,3660000,0.0003,irio-yona
I,3660001,3670000,-0.0489,irio-yona
I,3670001,3680000,0.0186,irio-yona
I,3680001,3690000,0.1098,irio-yona
I,3690001,3700000,0.041,irio-yona
I,3700001,3710000,0.0938,irio-yona
I,3710001,3720000,0.0483,irio-yona
I,3720001,3730000,-0.012,irio-yona
I,3730001,3740000,-0.0396,irio-yona
I,3740001,3750000,0.0646,irio-yona
I,3750001,3760000,0.0496,irio-yona
I,3760001,3770000,-0.0315,irio-yona
I,3820001,3830000,-0.0731,irio-yona
I,3830001,3840000,-0.0527,irio-yona
I,3840001,3850000,-0.1226,irio-yona
I,3850001,3860000,-0.1172,irio-yona
I,3860001,3870000,-0.0251,irio-yona
I,3880001,3890000,-0.0375,irio-yona
I,3890001,3900000,0.0075,irio-yona
I,3910001,3920000,-0.0642,irio-yona
I,3950001,3960000,-0.0699,irio-yona
I,3960001,3970000,0.0209,irio-yona
I,3970001,3980000,0.0053,irio-yona
I,3990001,4000000,0.0062,irio-yona
I,4020001,4030000,0.0168,irio-yona
I,4030001,4040000,0.0804,irio-yona
I,4040001,4050000,0.0677,irio-yona
I,4050001,4060000,-0.0286,irio-yona
I,4060001,4070000,0.1104,irio-yona
I,4080001,4090000,0.1474,irio-yona
I,4100001,4110000,-0.017,irio-yona
I,4130001,4140000,0.0399,irio-yona
I,4160001,4170000,0.0115,irio-yona
I,4170001,4180000,-0.0203,irio-yona
I,4180001,4190000,-0.1312,irio-yona
I,4190001,4200000,0.0012,irio-yona
I,4200001,4210000,0.0617,irio-yona
I,4210001,4220000,0.1593,irio-yona
I,4220001,4230000,0.0122,irio-yona
I,4310001,4320000,0.0202,irio-yona
I,4330001,4340000,-0.0315,irio-yona
I,4340001,4350000,0.074,irio-yona
I,4350001,4360000,0.0241,irio-yona
I,4360001,4370000,-0.0625,irio-yona
I,4370001,4380000,0.0634,irio-yona
I,4380001,4390000,-0.0196,irio-yona
I,4390001,4400000,0.0062,irio-yona
I,4400001,4410000,0.0222,irio-yona
I,4420001,4430000,-0.083,irio-yona
I,4430001,4440000,0.0418,irio-yona
I,4450001,4460000,-0.0503,irio-yona
I,4460001,4470000,-0.0153,irio-yona
