chr,start,end,mid,sites,pi_all,codon_position
III,5860001,5870000,5862968,352,0.0,2
III,5870001,5880000,5874030,304,0.0003,2
III,5880001,5890000,5885740,425,0.0002,2
III,5900001,5910000,5907643,324,0.0,2
III,5910001,5920000,5912432,444,0.0,2
III,5920001,5930000,5925802,407,0.001,2
III,5940001,5950000,5943276,702,0.0003,2
III,5950001,5960000,5955460,308,0.0,2
III,5960001,5970000,5965023,451,0.0,2
III,5990001,6000000,5994667,205,0.0,2
III,6010001,6020000,6012927,414,0.0,2
III,6020001,6030000,6023514,562,0.0,2
III,6030001,6040000,6033801,246,0.0,2
III,6050001,6060000,6052277,409,0.0,2
III,6120001,6130000,6122803,380,0.0,2
III,6160001,6170000,6166488,294,0.0003,2
III,6170001,6180000,6175453,372,0.0,2
III,6200001,6210000,6202997,255,0.0,2
III,6220001,6230000,6226816,239,0.0,2
III,6230001,6240000,6234465,230,0.0012,2
III,6240001,6250000,6244338,214,0.0,2
III,6250001,6260000,6257174,180,0.0016,2
III,6260001,6270000,6262265,217,0.0018,2
III,6270001,6280000,6275756,600,0.001,2
III,6280001,6290000,6283015,285,0.0,2
III,6290001,6300000,6295899,175,0.0,2
III,6340001,6350000,6345118,402,0.0,2
III,6360001,6370000,6366015,236,0.0,2
III,6370001,6380000,6377877,585,0.0001,2
III,6380001,6390000,6385610,558,0.0,2
III,6410001,6420000,6413584,371,0.0,2
III,6430001,6440000,6436122,649,0.0003,2
III,6440001,6450000,6445417,693,0.0005,2
III,6450001,6460000,6455521,535,0.0005,2
III,6460001,6470000,6464687,436,0.0008,2
III,6480001,6490000,6485915,344,0.0012,2
III,6500001,6510000,6507897,189,0.0005,2
III,6540001,6550000,6549521,179,0.0,2
III,6550001,6560000,6555685,300,0.0003,2
III,6580001,6590000,6587645,239,0.0,2
III,6590001,6600000,6597349,250,0.0,2
III,6610001,6620000,6615496,588,0.0001,2
III,6620001,6630000,6623455,219,0.0015,2
III,6700001,6710000,6705869,424,0.0,2
III,6710001,6720000,6715162,341,0.0,2
III,6720001,6730000,6721662,420,0.0,2
III,6730001,6740000,6735052,435,0.0015,2
III,6750001,6760000,6755650,810,0.0004,2
III,6760001,6770000,6765822,788,0.0007,2
III,6780001,6790000,6787062,200,0.0,2
III,6790001,6800000,6794217,349,0.0,2
III,6810001,6820000,6813070,377,0.0,2
III,6840001,6850000,6843929,444,0.0004,2
III,6860001,6870000,6864434,487,0.0,2
III,6880001,6890000,6886171,255,0.0,2
III,6890001,6900000,6894918,338,0.0,2
III,6900001,6910000,6904334,282,0.002,2
III,6930001,6940000,6933562,485,0.0,2
III,6950001,6960000,6955193,806,0.0,2
III,6960001,6970000,6964540,667,0.0001,2
III,6970001,6980000,6973677,379,0.0,2
III,6980001,6990000,6981220,298,0.0006,2
III,7010001,7020000,7017971,208,0.0,2
III,7020001,7030000,7025114,590,0.001,2
III,7050001,7060000,7058924,274,0.0,2
III,7060001,7070000,7063457,468,0.0002,2
III,7070001,7080000,7075009,480,0.001,2
III,7120001,7130000,7123369,268,0.0,2
III,7130001,7140000,7135221,274,0.0011,2
III,7140001,7150000,7144769,411,0.0,2
III,7150001,7160000,7153367,223,0.0,2
III,7160001,7170000,7164146,624,0.0,2
III,7180001,7190000,7186325,327,0.0011,2
III,7190001,7200000,7196194,243,0.0,2
III,7200001,7210000,7206783,229,0.0,2
III,7220001,7230000,7223738,572,0.0,2
III,7230001,7240000,7231814,171,0.0,2
III,7240001,7250000,7243482,237,0.0,2
III,7270001,7280000,7278602,166,0.0,2
III,7280001,7290000,7283609,788,0.0001,2
III,7290001,7300000,7292063,202,0.0,2
III,7310001,7320000,7314341,196,0.0,2
III,7330001,7340000,7334823,209,0.0,2
III,7340001,7350000,7342405,270,0.0004,2
III,7350001,7360000,7356417,436,0.0014,2
III,7370001,7380000,7373110,226,0.0012,2
III,7380001,7390000,7383205,766,0.0005,2
III,7390001,7400000,7393054,182,0.0,2
III,7450001,7460000,7455325,258,0.0,2
III,7460001,7470000,7465484,366,0.0,2
III,7480001,7490000,7484714,339,0.0,2
III,7490001,7500000,7497158,192,0.0,2
III,7500001,7510000,7502362,193,0.0,2
III,7510001,7520000,7515523,745,0.0007,2
III,7520001,7530000,7523101,301,0.0,2
III,7560001,7570000,7564389,273,0.0,2
III,7570001,7580000,7576394,326,0.0,2
III,7580001,7590000,7585537,223,0.0,2
III,7600001,7610000,7607253,194,0.0004,2
III,7630001,7640000,7635516,263,0.0,2
III,7650001,7660000,7653746,287,0.0003,2
III,7660001,7670000,7665540,367,0.0015,2
III,7690001,7700000,7692491,451,0.0002,2
III,7700001,7710000,7704526,772,0.0001,2
III,7740001,7750000,7745413,1119,0.0014,2
III,7750001,7760000,7751666,453,0.0012,2
III,7760001,7770000,7765895,505,0.001,2
III,7770001,7780000,7774548,248,0.0013,2
III,7820001,7830000,7826309,421,0.0002,2
III,7830001,7840000,7832218,274,0.0003,2
III,7850001,7860000,7858197,320,0.0,2
III,7860001,7870000,7866305,331,0.0002,2
III,7880001,7890000,7885997,422,0.0009,2
III,7900001,7910000,7905373,300,0.0,2
III,7910001,7920000,7916916,399,0.0,2
III,7920001,7930000,7927200,369,0.001,2
III,7930001,7940000,7936382,606,0.0,2
III,7940001,7950000,7944269,573,0.0001,2
III,7950001,7960000,7954292,474,0.0,2
III,7970001,7980000,7971729,295,0.0003,2
III,7980001,7990000,7985824,214,0.0,2
III,8010001,8020000,8015080,420,0.0002,2
III,8020001,8030000,8024689,211,0.0018,2
III,8040001,8050000,8048299,215,0.0,2
III,8070001,8080000,8075276,724,0.0,2
III,8080001,8090000,8084659,653,0.0,2
III,8110001,8120000,8114668,735,0.0003,2
III,8120001,8130000,8120436,173,0.0,2
III,8130001,8140000,8133880,194,0.0,2
III,8140001,8150000,8142594,476,0.0,2
III,8160001,8170000,8168966,318,0.0,2
III,8180001,8190000,8185603,525,0.0,2
III,8190001,8200000,8191808,340,0.0002,2
III,8200001,8210000,8206473,208,0.0,2
III,8220001,8230000,8226114,195,0.0,2
III,8240001,8250000,8245647,444,0.0,2
III,8250001,8260000,8253015,428,0.0006,2
III,8260001,8270000,8264526,265,0.0,2
III,8300001,8310000,8307315,206,0.0,2
III,8310001,8320000,8316000,386,0.0,2
III,8320001,8330000,8326602,207,0.0023,2
III,8350001,8360000,8353740,242,0.0,2
III,8360001,8370000,8361567,320,0.0,2
III,8370001,8380000,8375297,485,0.0,2
III,8380001,8390000,8385180,353,0.0,2
III,8400001,8410000,8402814,231,0.0,2
III,8420001,8430000,8422820,282,0.0,2
III,8430001,8440000,8431039,345,0.0005,2
III,8440001,8450000,8446355,430,0.0,2
III,8510001,8520000,8515941,215,0.0,2
III,8520001,8530000,8527122,304,0.0011,2
III,8530001,8540000,8534696,229,0.0,2
III,8580001,8590000,8585507,370,0.0,2
III,8590001,8600000,8593342,256,0.0006,2
III,8600001,8610000,8607238,479,0.0008,2
III,8610001,8620000,8614281,241,0.0021,2
III,8630001,8640000,8632502,210,0.0,2
III,8660001,8670000,8662302,285,0.0,2
III,8670001,8680000,8675553,511,0.0,2
III,8680001,8690000,8685297,351,0.0,2
III,8690001,8700000,8691698,293,0.0,2
III,8700001,8710000,8703365,365,0.0012,2
III,8720001,8730000,8724575,717,0.0,2
III,8740001,8750000,8740827,183,0.0,2
III,8750001,8760000,8755502,511,0.0,2
III,8760001,8770000,8766094,199,0.0,2
III,8770001,8780000,8774021,327,0.0,2
III,8790001,8800000,8794354,214,0.0021,2
III,8800001,8810000,8805716,469,0.0008,2
III,8880001,8890000,8884447,213,0.0,2
III,8890001,8900000,8893374,432,0.0,2
III,8900001,8910000,8902832,280,0.0,2
III,8910001,8920000,8913618,338,0.0,2
III,8920001,8930000,8922760,325,0.0003,2
III,8950001,8960000,8952628,178,0.0,2
III,8960001,8970000,8966883,285,0.0011,2
III,8970001,8980000,8975705,510,0.0003,2
III,8990001,9000000,8996389,236,0.0,2
III,9000001,9010000,9005361,231,0.0,2
III,9010001,9020000,9018795,216,0.0,2
III,9020001,9030000,9024102,228,0.0007,2
III,9040001,9050000,9047745,618,0.0008,2
III,9050001,9060000,9054345,228,0.0,2
III,9060001,9070000,9063629,580,0.0,2
III,9080001,9090000,9085877,730,0.0004,2
III,9090001,9100000,9096803,389,0.0,2
III,9100001,9110000,9108272,258,0.0,2
III,9120001,9130000,9124375,670,0.0,2
III,9130001,9140000,9137876,244,0.0,2
III,9150001,9160000,9157114,178,0.0,2
III,9160001,9170000,9167091,328,0.0,2
III,9180001,9190000,9187307,370,0.0,2
III,9220001,9230000,9227003,379,0.0,2
III,9230001,9240000,9232285,182,0.0,2
III,9240001,9250000,9245159,293,0.0,2
III,9260001,9270000,9263508,204,0.0,2
III,9290001,9300000,9294572,172,0.0,2
III,9320001,9330000,9324955,230,0.0,2
III,9330001,9340000,9336900,276,0.0,2
III,9340001,9350000,9342192,507,0.0,2
III,9380001,9390000,9386774,472,0.0016,2
III,9390001,9400000,9394874,616,0.0001,2
III,9420001,9430000,9422665,236,0.0003,2
III,9430001,9440000,9437375,348,0.001,2
III,9440001,9450000,9442601,213,0.0,2
III,9460001,9470000,9464937,574,0.0001,2
III,9490001,9500000,9493161,598,0.0005,2
III,9510001,9520000,9513074,231,0.0,2
III,9520001,9530000,9523136,682,0.0,2
III,9540001,9550000,9545699,368,0.0002,2
III,9570001,9580000,9575462,604,0.0,2
III,9580001,9590000,9584457,210,0.0,2
III,9590001,9600000,9596017,460,0.0002,2
III,9600001,9610000,9606640,191,0.0,2
III,9610001,9620000,9612852,332,0.0,2
III,9620001,9630000,9625856,334,0.0,2
III,9650001,9660000,9654983,190,0.0004,2
III,9670001,9680000,9678403,349,0.0,2
III,9680001,9690000,9685123,298,0.0,2
III,9700001,9710000,9705511,168,0.0,2
III,9710001,9720000,9717618,284,0.0,2
III,9740001,9750000,9747143,347,0.0,2
III,9750001,9760000,9757418,283,0.0,2
III,9760001,9770000,9765937,587,0.0003,2
III,9780001,9790000,9785968,211,0.0,2
III,9790001,9800000,9796384,237,0.0007,2
III,9800001,9810000,9804247,841,0.0,2
III,9810001,9820000,9813493,513,0.0,2
III,9820001,9830000,9826972,190,0.0,2
III,9830001,9840000,9832149,175,0.0,2
III,9860001,9870000,9865327,308,0.0,2
III,9890001,9900000,9893904,275,0.0,2
III,9900001,9910000,9904061,224,0.0,2
III,9930001,9940000,9937650,313,0.0,2
III,9940001,9950000,9945582,507,0.0022,2
III,9950001,9960000,9952947,593,0.0006,2
III,9990001,10000000,9997129,288,0.0014,2
III,10010001,10020000,10014324,418,0.0004,2
III,10030001,10040000,10037824,267,0.0,2
III,10040001,10050000,10045039,751,0.0008,2
III,10060001,10070000,10066509,215,0.0,2
III,10070001,10080000,10073274,479,0.0002,2
III,10080001,10090000,10084613,184,0.0,2
III,10110001,10120000,10115617,537,0.0,2
III,10120001,10130000,10126002,208,0.0,2
III,10130001,10140000,10133542,260,0.0,2
III,10160001,10170000,10163892,201,0.0,2
III,10180001,10190000,10181872,444,0.0,2
III,10190001,10200000,10194343,208,0.0,2
III,10200001,10210000,10205279,704,0.0,2
III,10210001,10220000,10214524,275,0.0,2
III,10230001,10240000,10233896,163,0.0,2
III,10240001,10250000,10244725,501,0.0003,2
III,10250001,10260000,10258280,200,0.0,2
III,10260001,10270000,10263449,475,0.0,2
III,10280001,10290000,10283770,320,0.0,2
III,10290001,10300000,10295571,165,0.0,2
III,10300001,10310000,10304248,311,0.0,2
III,10320001,10330000,10325166,385,0.0002,2
III,10330001,10340000,10334560,235,0.0,2
III,10350001,10360000,10355295,294,0.0023,2
III,10400001,10410000,10405839,500,0.0,2
III,10420001,10430000,10425166,379,0.0002,2
III,10430001,10440000,10432741,325,0.0,2
III,10440001,10450000,10442423,297,0.0007,2
III,10450001,10460000,10456225,312,0.0,2
III,10460001,10470000,10465026,219,0.0,2
III,10470001,10480000,10474478,490,0.0,2
III,10490001,10500000,10496065,229,0.0,2
III,10560001,10570000,10567717,241,0.0014,2
III,10590001,10600000,10594508,653,0.0012,2
III,10640001,10650000,10646533,356,0.0,2
III,10660001,10670000,10663968,161,0.0018,2
III,10670001,10680000,10674150,307,0.0003,2
III,10690001,10700000,10697050,274,0.0006,2
III,10720001,10730000,10727131,550,0.0002,2
III,10740001,10750000,10745671,776,0.0,2
III,10760001,10770000,10763464,338,0.0021,2
III,10780001,10790000,10788436,271,0.0,2
III,10790001,10800000,10794013,199,0.0,2
III,10810001,10820000,10814970,507,0.0,2
III,10840001,10850000,10845609,370,0.0,2
III,10850001,10860000,10851815,257,0.0,2
III,10860001,10870000,10863351,212,0.0004,2
III,10870001,10880000,10875104,562,0.0,2
III,10890001,10900000,10896354,237,0.0004,2
III,10910001,10920000,10913292,211,0.0,2
III,10930001,10940000,10938372,509,0.0,2
III,10960001,10970000,10963322,172,0.001,2
III,10970001,10980000,10974131,257,0.0003,2
III,10980001,10990000,10986554,218,0.0,2
III,11020001,11030000,11022767,263,0.0,2
III,11060001,11070000,11066801,312,0.0003,2
III,11070001,11080000,11075448,246,0.0008,2
III,11090001,11100000,11093857,198,0.0,2
III,11140001,11150000,11145026,466,0.0016,2
III,11210001,11220000,11216931,243,0.0003,2
III,11230001,11240000,11233300,222,0.0,2
III,11280001,11290000,11287490,393,0.0,2
III,11370001,11380000,11372535,161,0.0,2
III,11380001,11390000,11385244,164,0.0,2
III,11420001,11430000,11425550,224,0.0023,2
III,11430001,11440000,11438158,188,0.0,2
III,11520001,11530000,11527854,324,0.0003,2
III,11530001,11540000,11536368,295,0.0,2
III,11540001,11550000,11542920,424,0.0028,2
III,11580001,11590000,11582688,261,0.0023,2
III,11610001,11620000,11614359,189,0.0014,2
III,11700001,11710000,11707118,234,0.0019,2
III,11720001,11730000,11723730,341,0.0009,2
III,11760001,11770000,11764788,266,0.0011,2
III,11780001,11790000,11784713,332,0.0018,2
III,11910001,11920000,11916689,410,0.0,2
III,11950001,11960000,11952710,161,0.0069,2
III,11970001,11980000,11975571,460,0.002,2
III,11990001,12000000,11994698,224,0.0004,2
III,12040001,12050000,12046506,367,0.0009,2
III,12110001,12120000,12113285,228,0.0,2
III,12200001,12210000,12207249,202,0.0072,2
III,12210001,12220000,12216699,215,0.0,2
III,12220001,12230000,12228079,281,0.0,2
III,12240001,12250000,12248247,355,0.0007,2
III,12280001,12290000,12285496,365,0.0034,2
III,12310001,12320000,12312266,203,0.0004,2
III,12370001,12380000,12378133,314,0.0024,2
III,12420001,12430000,12428082,168,0.0,2
III,12440001,12450000,12448083,286,0.0042,2
III,12450001,12460000,12456685,357,0.0013,2
III,12460001,12470000,12463257,193,0.0,2
III,12490001,12500000,12496869,447,0.0023,2
III,12500001,12510000,12505408,166,0.0055,2
III,12600001,12610000,12604479,166,0.0,2
III,12680001,12690000,12686930,228,0.0004,2
III,12710001,12720000,12716942,451,0.0,2
III,12720001,12730000,12723453,254,0.0003,2
III,12730001,12740000,12736180,242,0.0003,2
III,12740001,12750000,12743100,172,0.0052,2
III,12780001,12790000,12788071,231,0.0007,2
III,12810001,12820000,12811022,254,0.0,2
III,12870001,12880000,12876191,427,0.0002,2
III,12880001,12890000,12886436,307,0.0,2
III,12920001,12930000,12926059,176,0.0006,2
III,12970001,12980000,12978020,248,0.0,2
III,13000001,13010000,13005067,177,0.0,2
III,13020001,13030000,13023735,281,0.0003,2
III,13030001,13040000,13033210,189,0.0,2
III,13150001,13160000,13154856,178,0.0,2
III,13220001,13230000,13226705,223,0.0,2
III,13250001,13260000,13253070,335,0.0,2
III,13260001,13270000,13265743,364,0.0,2
III,13280001,13290000,13286985,219,0.0,2
III,13300001,13310000,13302989,251,0.0,2
III,13310001,13320000,13317960,357,0.0,2
III,13320001,13330000,13322896,212,0.0,2
III,13340001,13350000,13345568,192,0.0,2
III,13350001,13360000,13354606,445,0.0011,2
III,13390001,13400000,13396565,379,0.0,2
III,13400001,13410000,13404457,163,0.0,2
III,13410001,13420000,13413326,168,0.0,2
III,13420001,13430000,13425199,474,0.0,2
III,13430001,13440000,13434583,257,0.0,2
III,13450001,13460000,13455772,211,0.0004,2
III,13460001,13470000,13464245,321,0.0,2
III,13480001,13490000,13485437,174,0.0,2
III,13500001,13510000,13504588,699,0.0019,2
III,13510001,13520000,13512153,221,0.0007,2
III,13530001,13540000,13538917,192,0.0,2
III,13540001,13550000,13543619,286,0.0,2
III,13550001,13560000,13553032,315,0.0,2
III,13560001,13570000,13567338,224,0.0,2
III,13620001,13630000,13626115,193,0.0008,2
III,13640001,13650000,13648325,190,0.0,2
III,13650001,13660000,13653200,270,0.0,2
III,13670001,13680000,13677429,226,0.0,2
III,13680001,13690000,13684780,197,0.0,2
III,13690001,13700000,13691295,314,0.0,2
III,13760001,13770000,13762997,515,0.0002,2
III,13770001,13780000,13771706,170,0.0,2
IV,120001,130000,124342,204,0.0,2
IV,210001,220000,217475,209,0.0,2
IV,230001,240000,235355,398,0.0,2
IV,240001,250000,243108,170,0.0,2
IV,250001,260000,254227,313,0.0011,2
IV,260001,270000,265309,307,0.0,2
IV,270001,280000,271606,171,0.0,2
IV,280001,290000,288967,199,0.001,2
IV,310001,320000,315413,362,0.0,2
IV,320001,330000,327357,233,0.0,2
IV,350001,360000,354590,248,0.0,2
IV,360001,370000,363590,616,0.0006,2
IV,370001,380000,372660,246,0.0,2
IV,380001,390000,385929,236,0.0,2
IV,390001,400000,394813,319,0.0,2
IV,420001,430000,424924,277,0.0016,2
IV,430001,440000,433887,480,0.0012,2
IV,520001,530000,521810,162,0.0,2
IV,570001,580000,576651,380,0.0008,2
IV,630001,640000,631301,184,0.0,2
IV,650001,660000,652631,213,0.0003,2
IV,670001,680000,674974,168,0.0006,2
IV,680001,690000,688051,189,0.0011,2
IV,760001,770000,765855,177,0.0,2
IV,790001,800000,791883,176,0.0005,2
IV,800001,810000,804513,193,0.0,2
IV,830001,840000,832640,187,0.0,2
IV,850001,860000,854474,255,0.0005,2
IV,860001,870000,863114,195,0.0,2
IV,870001,880000,872310,328,0.0005,2
IV,920001,930000,924655,304,0.0017,2
IV,930001,940000,934849,233,0.0,2
IV,940001,950000,941549,202,0.0,2
IV,960001,970000,967565,331,0.0,2
IV,970001,980000,974281,239,0.0004,2
IV,1010001,1020000,1014479,189,0.0,2
IV,1190001,1200000,1193888,176,0.0,2
IV,1220001,1230000,1224916,186,0.0083,2
IV,1240001,1250000,1247674,207,0.002,2
IV,1410001,1420000,1414345,311,0.0003,2
IV,1420001,1430000,1424998,163,0.0015,2
IV,1430001,1440000,1435298,305,0.0015,2
IV,1450001,1460000,1459067,189,0.0,2
IV,1510001,1520000,1513677,185,0.0004,2
IV,1540001,1550000,1547861,185,0.0,2
IV,1550001,1560000,1554317,227,0.0017,2
IV,1560001,1570000,1564768,243,0.0013,2
IV,1580001,1590000,1583823,184,0.0,2
IV,1630001,1640000,1633591,286,0.0005,2
IV,1700001,1710000,1701448,195,0.0005,2
IV,1740001,1750000,1744591,222,0.0,2
IV,1960001,1970000,1965695,394,0.0015,2
IV,2010001,2020000,2016897,187,0.0,2
IV,2030001,2040000,2036644,296,0.0,2
IV,2080001,2090000,2086243,187,0.0,2
IV,2120001,2130000,2125788,177,0.0005,2
IV,2150001,2160000,2153983,266,0.0007,2
IV,2170001,2180000,2177453,238,0.0,2
IV,2180001,2190000,2184032,190,0.0016,2
IV,2200001,2210000,2204944,203,0.0004,2
IV,2220001,2230000,2228946,206,0.0,2
IV,2230001,2240000,2236727,559,0.0033,2
IV,2240001,2250000,2244333,266,0.0136,2
IV,2340001,2350000,2346420,195,0.0,2
IV,2370001,2380000,2376050,283,0.0007,2
IV,2400001,2410000,2404236,161,0.0007,2
IV,2440001,2450000,2441218,183,0.0,2
IV,2450001,2460000,2455834,258,0.0008,2
IV,2490001,2500000,2493032,417,0.0015,2
IV,2600001,2610000,2606321,186,0.0,2
IV,2610001,2620000,2614040,304,0.0015,2
IV,2640001,2650000,2643561,164,0.0,2
IV,2650001,2660000,2655558,198,0.0017,2
IV,2660001,2670000,2665110,353,0.0,2
IV,2670001,2680000,2676188,175,0.0029,2
IV,2760001,2770000,2766416,231,0.0004,2
IV,2800001,2810000,2806029,195,0.0,2
IV,2830001,2840000,2835426,213,0.0035,2
IV,2840001,2850000,2846080,257,0.0039,2
IV,2880001,2890000,2881848,160,0.0,2
IV,2920001,2930000,2921633,164,0.0026,2
IV,3020001,3030000,3025274,262,0.0013,2
IV,3030001,3040000,3037599,269,0.0,2
IV,3040001,3050000,3045178,485,0.0007,2
IV,3070001,3080000,3074296,328,0.0023,2
IV,3110001,3120000,3116146,234,0.0007,2
IV,3230001,3240000,3233679,202,0.0004,2
IV,3260001,3270000,3261515,178,0.0,2
IV,3280001,3290000,3286584,549,0.0,2
IV,3290001,3300000,3295943,257,0.0,2
IV,3380001,3390000,3386779,294,0.0029,2
IV,3410001,3420000,3417216,165,0.0,2
IV,3520001,3530000,3525599,227,0.0,2
IV,3530001,3540000,3536173,319,0.0051,2
IV,3540001,3550000,3541144,265,0.0014,2
IV,3550001,3560000,3552560,254,0.0,2
IV,3600001,3610000,3605515,166,0.0023,2
IV,3610001,3620000,3615249,453,0.0002,2
IV,3690001,3700000,3693286,221,0.0004,2
IV,3740001,3750000,3744960,360,0.0002,2
IV,3790001,3800000,3797094,291,0.0003,2
IV,3800001,3810000,3805794,528,0.001,2
IV,3870001,3880000,3877078,208,0.0014,2
IV,3880001,3890000,3886809,530,0.0,2
IV,3890001,3900000,3892028,206,0.0008,2
IV,3900001,3910000,3901208,167,0.0,2
IV,3920001,3930000,3923623,186,0.0005,2
IV,3960001,3970000,3962980,168,0.001,2
IV,3980001,3990000,3981126,193,0.0004,2
IV,4000001,4010000,4002607,431,0.0012,2
IV,4010001,4020000,4012716,250,0.0,2
IV,4040001,4050000,4042780,277,0.0022,2
IV,4080001,4090000,4083027,176,0.0,2
IV,4170001,4180000,4175236,354,0.0,2
IV,4250001,4260000,4251983,229,0.0,2
IV,4280001,4290000,4284370,238,0.0,2
IV,4290001,4300000,4296834,368,0.0,2
IV,4330001,4340000,4336467,339,0.0003,2
IV,4340001,4350000,4344254,289,0.0,2
IV,4360001,4370000,4365557,505,0.0026,2
IV,4370001,4380000,4374703,361,0.0003,2
IV,4380001,4390000,4384883,191,0.0004,2
IV,4390001,4400000,4392973,220,0.0018,2
IV,4420001,4430000,4425866,199,0.0,2
IV,4430001,4440000,4435470,227,0.0,2
IV,4440001,4450000,4442945,328,0.0003,2
IV,4500001,4510000,4508252,266,0.0,2
IV,4600001,4610000,4604350,232,0.0,2
IV,4650001,4660000,4654059,636,0.0,2
IV,4660001,4670000,4662361,273,0.0,2
IV,4690001,4700000,4694037,225,0.0,2
IV,4710001,4720000,4713110,450,0.0,2
