chr,start,end,mid,sites,pi_all,fold_degeneracy
I,8730001,8740000,8733973,288,0.0006,2
I,8750001,8760000,8754233,387,0.0,2
I,8760001,8770000,8767236,271,0.0008,2
I,8790001,8800000,8795052,351,0.0005,2
I,8800001,8810000,8804726,308,0.0003,2
I,8810001,8820000,8814294,406,0.0,2
I,8820001,8830000,8825741,505,0.0,2
I,8830001,8840000,8833663,617,0.0,2
I,8840001,8850000,8846371,373,0.0,2
I,8870001,8880000,8876849,190,0.0,2
I,8880001,8890000,8885883,161,0.0023,2
I,8890001,8900000,8894215,292,0.0003,2
I,8900001,8910000,8906131,358,0.0,2
I,8910001,8920000,8914369,636,0.0,2
I,8920001,8930000,8923650,190,0.0,2
I,8950001,8960000,8955114,305,0.0,2
I,8960001,8970000,8967045,542,0.0002,2
I,8970001,8980000,8977738,427,0.0002,2
I,8980001,8990000,8981617,228,0.0,2
I,8990001,9000000,8996011,283,0.0003,2
I,9000001,9010000,9006883,161,0.0,2
I,9020001,9030000,9024054,279,0.0,2
I,9030001,9040000,9032962,181,0.0,2
I,9040001,9050000,9044548,231,0.0004,2
I,9060001,9070000,9063269,202,0.0,2
I,9070001,9080000,9077500,188,0.0009,2
I,9120001,9130000,9122843,262,0.0003,2
I,9140001,9150000,9142721,321,0.0,2
I,9150001,9160000,9156735,160,0.0,2
I,9160001,9170000,9161302,239,0.0007,2
I,9220001,9230000,9224034,161,0.0,2
I,9230001,9240000,9235491,167,0.0,2
I,9250001,9260000,9256417,187,0.0,2
I,9260001,9270000,9266694,176,0.0,2
I,9280001,9290000,9284960,196,0.0,2
I,9310001,9320000,9316880,414,0.0002,2
I,9320001,9330000,9323176,541,0.0,2
I,9330001,9340000,9337271,195,0.0,2
I,9360001,9370000,9366280,290,0.0,2
I,9410001,9420000,9415308,213,0.0004,2
I,9480001,9490000,9486219,299,0.0003,2
I,9490001,9500000,9493249,193,0.0018,2
I,9500001,9510000,9506422,419,0.0002,2
I,9510001,9520000,9515126,327,0.0003,2
I,9580001,9590000,9586060,520,0.0,2
I,9600001,9610000,9608185,185,0.0021,2
I,9610001,9620000,9617187,449,0.0002,2
I,9620001,9630000,9624497,198,0.0004,2
I,9640001,9650000,9643658,445,0.0,2
I,9650001,9660000,9653654,163,0.001,2
I,9680001,9690000,9687957,235,0.0004,2
I,9740001,9750000,9745563,348,0.0007,2
I,9780001,9790000,9784404,418,0.0,2
I,9860001,9870000,9866471,206,0.0,2
I,9890001,9900000,9893870,219,0.0,2
I,9920001,9930000,9926427,165,0.0,2
I,9950001,9960000,9954817,334,0.0002,2
I,9960001,9970000,9965559,361,0.0,2
I,9970001,9980000,9977763,289,0.0,2
I,9980001,9990000,9983203,326,0.0015,2
I,9990001,10000000,9993296,404,0.0,2
I,10020001,10030000,10025102,164,0.0005,2
I,10040001,10050000,10047146,183,0.0,2
I,10050001,10060000,10054492,274,0.0,2
I,10110001,10120000,10112661,203,0.0,2
I,10120001,10130000,10124554,509,0.0,2
I,10160001,10170000,10162911,204,0.0008,2
I,10180001,10190000,10185047,320,0.0,2
I,10190001,10200000,10195595,295,0.0,2
I,10220001,10230000,10225534,187,0.0,2
I,10260001,10270000,10267900,690,0.0074,2
I,10270001,10280000,10273737,1198,0.0107,2
I,10320001,10330000,10325966,341,0.0002,2
I,10330001,10340000,10333983,191,0.0,2
I,10340001,10350000,10345504,483,0.0002,2
I,10380001,10390000,10386707,192,0.0004,2
I,10390001,10400000,10395562,180,0.0,2
I,10430001,10440000,10436263,259,0.0003,2
I,10440001,10450000,10446008,167,0.0,2
I,10460001,10470000,10466454,184,0.0,2
I,10470001,10480000,10474394,472,0.0003,2
I,10480001,10490000,10483931,201,0.0025,2
I,10510001,10520000,10513004,200,0.0,2
I,10550001,10560000,10555883,303,0.0008,2
I,10570001,10580000,10576367,332,0.0,2
I,10580001,10590000,10582801,162,0.0,2
I,10590001,10600000,10594807,403,0.0006,2
I,10600001,10610000,10608414,221,0.0,2
I,10610001,10620000,10613975,428,0.0002,2
I,10620001,10630000,10626084,235,0.0003,2
I,10630001,10640000,10636415,233,0.0,2
I,10640001,10650000,10645049,206,0.0,2
I,10650001,10660000,10657446,187,0.0,2
I,10670001,10680000,10675298,479,0.0006,2
I,10680001,10690000,10684628,299,0.0003,2
I,10710001,10720000,10715822,204,0.0029,2
I,10720001,10730000,10723109,231,0.0004,2
I,10730001,10740000,10734495,399,0.0,2
I,10740001,10750000,10742778,169,0.0005,2
I,10770001,10780000,10774014,163,0.0005,2
I,10780001,10790000,10788098,178,0.0016,2
I,10790001,10800000,10793661,708,0.0003,2
I,10800001,10810000,10805597,268,0.0003,2
I,10810001,10820000,10812352,177,0.0,2
I,10820001,10830000,10825606,245,0.0,2
I,10840001,10850000,10845207,512,0.0002,2
I,10860001,10870000,10864812,285,0.0011,2
I,10870001,10880000,10875220,211,0.003,2
I,10880001,10890000,10884947,466,0.0006,2
I,10930001,10940000,10936231,183,0.0027,2
I,11010001,11020000,11014050,255,0.0009,2
I,11270001,11280000,11277272,184,0.0005,2
I,11280001,11290000,11287341,223,0.0024,2
I,11330001,11340000,11334806,173,0.001,2
I,11420001,11430000,11424205,189,0.0019,2
I,11500001,11510000,11503792,219,0.0078,2
I,11560001,11570000,11563671,268,0.0,2
I,11570001,11580000,11574284,180,0.0,2
I,11630001,11640000,11636132,233,0.0018,2
I,11650001,11660000,11652509,383,0.0014,2
I,11700001,11710000,11704254,196,0.002,2
I,11710001,11720000,11715559,190,0.0005,2
I,11740001,11750000,11745064,327,0.0,2
I,11770001,11780000,11772987,229,0.0,2
I,11900001,11910000,11908628,223,0.0015,2
I,11910001,11920000,11912956,184,0.0032,2
I,12010001,12020000,12015928,397,0.0008,2
I,12100001,12110000,12105437,274,0.0121,2
I,12200001,12210000,12204376,167,0.0039,2
I,12210001,12220000,12213465,229,0.002,2
I,12240001,12250000,12245769,377,0.0013,2
I,12290001,12300000,12292618,161,0.0014,2
I,12300001,12310000,12305586,532,0.0049,2
I,12310001,12320000,12317623,253,0.0105,2
I,12320001,12330000,12323329,255,0.0023,2
I,12330001,12340000,12333476,210,0.0004,2
I,12340001,12350000,12343950,302,0.0017,2
I,12350001,12360000,12357008,186,0.0005,2
I,12380001,12390000,12383372,260,0.0068,2
I,12390001,12400000,12393828,388,0.0021,2
I,12400001,12410000,12404276,380,0.0025,2
I,12410001,12420000,12415584,221,0.0109,2
I,12420001,12430000,12423313,164,0.0034,2
I,12430001,12440000,12433871,293,0.0018,2
I,12440001,12450000,12444982,194,0.0042,2
I,12500001,12510000,12506067,263,0.0006,2
I,12560001,12570000,12563608,188,0.0054,2
I,12650001,12660000,12653736,160,0.0,2
I,12680001,12690000,12688161,181,0.0038,2
I,12690001,12700000,12695146,286,0.0131,2
I,12700001,12710000,12704991,487,0.007,2
I,12720001,12730000,12723620,181,0.0,2
I,12770001,12780000,12775486,217,0.0028,2
I,12790001,12800000,12794664,165,0.0032,2
I,12800001,12810000,12806394,181,0.0059,2
I,12810001,12820000,12812801,164,0.0044,2
I,12860001,12870000,12867259,250,0.0025,2
I,12880001,12890000,12886828,363,0.0002,2
I,12940001,12950000,12946460,315,0.0021,2
I,12950001,12960000,12955753,425,0.003,2
I,12960001,12970000,12964030,433,0.0002,2
I,13050001,13060000,13056539,224,0.003,2
I,13100001,13110000,13107209,293,0.0053,2
I,13120001,13130000,13125204,181,0.0,2
I,13150001,13160000,13155591,392,0.0058,2
I,13170001,13180000,13176677,287,0.0003,2
I,13180001,13190000,13183905,304,0.0015,2
I,13200001,13210000,13204841,411,0.0012,2
I,13210001,13220000,13216809,523,0.0077,2
I,13230001,13240000,13235903,371,0.0004,2
I,13240001,13250000,13246415,306,0.0005,2
I,13260001,13270000,13263353,378,0.0014,2
I,13290001,13300000,13296500,495,0.0011,2
I,13300001,13310000,13306094,351,0.0012,2
I,13310001,13320000,13313201,215,0.0004,2
I,13320001,13330000,13327862,217,0.0004,2
I,13330001,13340000,13337089,179,0.0005,2
I,13380001,13390000,13386851,279,0.0014,2
I,13460001,13470000,13467270,168,0.001,2
I,13470001,13480000,13472684,182,0.0,2
I,13490001,13500000,13491512,167,0.0,2
I,13550001,13560000,13555703,323,0.0,2
I,13570001,13580000,13575161,214,0.0,2
I,13600001,13610000,13605161,248,0.0,2
I,13670001,13680000,13673460,235,0.0007,2
I,13680001,13690000,13684809,168,0.0,2
I,13820001,13830000,13824665,265,0.0006,2
I,13850001,13860000,13854063,301,0.0,2
I,13900001,13910000,13907007,223,0.0009,2
I,13910001,13920000,13915810,330,0.0,2
I,13950001,13960000,13954863,272,0.0009,2
I,14060001,14070000,14063457,198,0.0,2
I,14080001,14090000,14087106,237,0.0025,2
I,14210001,14220000,14212686,279,0.0,2
I,14240001,14250000,14244156,240,0.0005,2
I,14250001,14260000,14252347,209,0.0012,2
I,14280001,14290000,14286698,345,0.0015,2
I,14290001,14300000,14298415,236,0.0,2
I,14390001,14400000,14395311,219,0.0013,2
I,14400001,14410000,14404292,198,0.0018,2
I,14540001,14550000,14541759,165,0.0,2
I,14550001,14560000,14557887,217,0.0012,2
I,14570001,14580000,14575254,200,0.0003,2
I,14630001,14640000,14637562,221,0.0,2
I,14650001,14660000,14652095,288,0.0,2
I,14690001,14700000,14696404,273,0.0043,2
I,14700001,14710000,14705529,264,0.0,2
I,14710001,14720000,14713542,340,0.0015,2
I,14730001,14740000,14737782,225,0.0036,2
I,14740001,14750000,14744364,181,0.0,2
I,14750001,14760000,14755863,310,0.0,2
I,14770001,14780000,14775627,389,0.004,2
I,14780001,14790000,14784047,322,0.0002,2
I,14810001,14820000,14817319,280,0.0,2
I,14820001,14830000,14820980,203,0.0028,2
I,14840001,14850000,14840953,247,0.0,2
I,14850001,14860000,14852657,210,0.0004,2
I,14870001,14880000,14874769,232,0.0004,2
I,14880001,14890000,14882373,224,0.0017,2
I,14910001,14920000,14911762,294,0.0006,2
I,15000001,15010000,15007643,352,0.0002,2
I,15010001,15020000,15014137,753,0.0003,2
I,15020001,15030000,15021789,388,0.0029,2
I,15030001,15040000,15037755,160,0.0,2
I,15040001,15050000,15046633,565,0.0001,2
I,15050001,15060000,15053017,206,0.0027,2
II,20001,30000,23178,313,0.0,2
II,30001,40000,35276,270,0.0003,2
II,40001,50000,45531,588,0.0004,2
II,50001,60000,56535,521,0.0018,2
II,60001,70000,65998,177,0.0009,2
II,90001,100000,95363,356,0.0002,2
II,100001,110000,107103,209,0.0004,2
II,110001,120000,114022,609,0.0,2
II,120001,130000,125710,225,0.0,2
II,130001,140000,136950,299,0.0,2
II,150001,160000,153728,359,0.0,2
II,170001,180000,173683,193,0.0004,2
II,200001,210000,207662,256,0.0015,2
II,240001,250000,245808,339,0.0007,2
II,250001,260000,252027,203,0.0,2
II,270001,280000,274827,305,0.0,2
II,280001,290000,285840,197,0.0005,2
II,300001,310000,304433,202,0.0025,2
II,330001,340000,330844,197,0.0,2
II,340001,350000,348990,178,0.0,2
II,410001,420000,412871,229,0.0016,2
II,580001,590000,585190,166,0.0,2
II,590001,600000,592273,163,0.0031,2
II,610001,620000,616018,215,0.002,2
II,630001,640000,636563,222,0.0021,2
II,820001,830000,823073,189,0.0016,2
II,860001,870000,865641,168,0.0029,2
II,870001,880000,875976,341,0.0086,2
II,910001,920000,916161,238,0.0141,2
II,920001,930000,924444,196,0.0,2
II,1090001,1100000,1095147,254,0.0,2
II,1100001,1110000,1103960,164,0.0024,2
II,1140001,1150000,1149208,181,0.0,2
II,1220001,1230000,1228061,166,0.0016,2
II,1280001,1290000,1282768,165,0.0196,2
II,1300001,1310000,1304925,188,0.0213,2
II,1310001,1320000,1317496,228,0.0008,2
II,1400001,1410000,1404594,228,0.0,2
II,1430001,1440000,1433646,182,0.0014,2
II,1570001,1580000,1576322,262,0.0458,2
II,1600001,1610000,1605113,417,0.0563,2
II,1660001,1670000,1666059,212,0.0132,2
II,1680001,1690000,1685727,360,0.0016,2
II,1710001,1720000,1717539,167,0.0025,2
II,1720001,1730000,1725874,445,0.0033,2
II,1730001,1740000,1739056,180,0.0009,2
II,1950001,1960000,1955214,174,0.0205,2
II,1990001,2000000,1996876,172,0.0155,2
II,2410001,2420000,2418017,221,0.012,2
II,2420001,2430000,2427502,231,0.044,2
II,2460001,2470000,2465974,234,0.0134,2
II,2520001,2530000,2523391,177,0.007,2
II,2540001,2550000,2548351,184,0.0206,2
II,2580001,2590000,2585309,162,0.0186,2
II,2620001,2630000,2626288,181,0.0067,2
II,2640001,2650000,2644971,221,0.0143,2
II,2680001,2690000,2683415,244,0.0022,2
II,2730001,2740000,2735437,177,0.0047,2
II,2760001,2770000,2765162,252,0.0024,2
II,2770001,2780000,2773189,548,0.0016,2
II,2930001,2940000,2935357,272,0.0026,2
II,2950001,2960000,2957045,184,0.0009,2
II,3030001,3040000,3036293,212,0.0004,2
II,3040001,3050000,3044249,191,0.0005,2
II,3050001,3060000,3055147,181,0.0,2
II,3110001,3120000,3113738,202,0.0045,2
II,3120001,3130000,3126427,197,0.0,2
II,3130001,3140000,3135531,210,0.0023,2
II,3140001,3150000,3145109,209,0.0091,2
II,3190001,3200000,3195210,353,0.0297,2
II,3250001,3260000,3256272,202,0.0171,2
II,3370001,3380000,3376732,402,0.01,2
II,3390001,3400000,3397098,161,0.003,2
II,3400001,3410000,3403058,351,0.0121,2
II,3410001,3420000,3416049,233,0.0004,2
II,3440001,3450000,3446275,505,0.0017,2
II,3450001,3460000,3454038,335,0.0029,2
II,3470001,3480000,3473771,333,0.0024,2
II,3490001,3500000,3493337,177,0.0,2
II,3500001,3510000,3504972,171,0.01,2
II,3510001,3520000,3515255,198,0.0013,2
II,3550001,3560000,3552684,204,0.0012,2
II,3570001,3580000,3575615,242,0.0013,2
II,3620001,3630000,3626063,318,0.0071,2
II,3630001,3640000,3634545,330,0.0034,2
II,3700001,3710000,3703520,216,0.0,2
II,3760001,3770000,3766063,281,0.0039,2
II,3770001,3780000,3774882,231,0.0022,2
II,3840001,3850000,3847180,276,0.0027,2
II,3900001,3910000,3906429,187,0.0005,2
II,3930001,3940000,3934223,297,0.0025,2
II,3970001,3980000,3975305,169,0.0006,2
II,4010001,4020000,4017362,187,0.0005,2
II,4060001,4070000,4062615,407,0.0002,2
II,4170001,4180000,4174964,200,0.0,2
II,4190001,4200000,4194545,242,0.0007,2
II,4220001,4230000,4225987,187,0.0,2
II,4280001,4290000,4284680,219,0.0,2
II,4300001,4310000,4303036,217,0.001,2
II,4320001,4330000,4324365,249,0.013,2
II,4340001,4350000,4344803,216,0.0,2
II,4350001,4360000,4357303,375,0.0002,2
II,4360001,4370000,4368175,260,0.0031,2
II,4400001,4410000,4405822,268,0.0,2
II,4410001,4420000,4416274,167,0.0005,2
II,4420001,4430000,4427012,535,0.0005,2
II,4430001,4440000,4433066,238,0.0024,2
II,4500001,4510000,4501900,360,0.0004,2
II,4510001,4520000,4514645,213,0.0,2
II,4560001,4570000,4561097,278,0.0006,2
II,4580001,4590000,4586785,284,0.0066,2
II,4610001,4620000,4616495,160,0.0024,2
II,4630001,4640000,4633736,176,0.0006,2
II,4650001,4660000,4655335,199,0.0,2
II,4660001,4670000,4662711,453,0.0013,2
II,4680001,4690000,4684396,196,0.0,2
II,4700001,4710000,4704810,314,0.0,2
II,4710001,4720000,4716158,231,0.0,2
II,4720001,4730000,4723553,394,0.0043,2
II,4740001,4750000,4742824,256,0.0,2
II,4770001,4780000,4776255,361,0.0011,2
II,4790001,4800000,4795721,503,0.0003,2
II,4830001,4840000,4834493,295,0.0,2
II,4850001,4860000,4852318,193,0.0,2
II,4860001,4870000,4864108,326,0.0006,2
II,4880001,4890000,4884075,274,0.0006,2
II,4900001,4910000,4902526,182,0.0,2
II,4910001,4920000,4914468,235,0.0,2
II,4920001,4930000,4923740,228,0.0,2
II,4940001,4950000,4944499,368,0.0012,2
II,4950001,4960000,4957608,625,0.0001,2
II,5000001,5010000,5005552,543,0.0005,2
II,5020001,5030000,5025495,268,0.0,2
II,5030001,5040000,5035096,430,0.0,2
II,5050001,5060000,5055947,240,0.0,2
II,5060001,5070000,5066280,352,0.0,2
II,5080001,5090000,5086181,281,0.0,2
II,5090001,5100000,5091405,225,0.0,2
II,5170001,5180000,5174800,317,0.0003,2
II,5200001,5210000,5208991,245,0.0,2
II,5210001,5220000,5218742,245,0.0013,2
II,5230001,5240000,5234781,161,0.0,2
II,5310001,5320000,5317047,397,0.0,2
II,5350001,5360000,5357333,346,0.0005,2
II,5380001,5390000,5384110,395,0.0002,2
II,5390001,5400000,5394202,287,0.0025,2
II,5400001,5410000,5405063,350,0.0007,2
II,5410001,5420000,5415576,583,0.0015,2
II,5420001,5430000,5426762,178,0.0,2
II,5440001,5450000,5446117,312,0.0,2
II,5450001,5460000,5456993,205,0.0,2
II,5470001,5480000,5474878,533,0.0002,2
II,5480001,5490000,5488887,217,0.0004,2
II,5490001,5500000,5495955,224,0.0,2
II,5500001,5510000,5502930,197,0.0019,2
II,5510001,5520000,5514260,186,0.0009,2
II,5520001,5530000,5523282,220,0.0,2
II,5600001,5610000,5601579,203,0.0,2
II,5620001,5630000,5624587,659,0.0011,2
II,5630001,5640000,5634995,261,0.0006,2
II,5640001,5650000,5643755,320,0.0,2
II,5650001,5660000,5657714,233,0.0,2
II,5660001,5670000,5663467,172,0.0,2
II,5670001,5680000,5674851,484,0.0005,2
II,5680001,5690000,5686747,441,0.0015,2
II,5690001,5700000,5692669,381,0.0008,2
II,5700001,5710000,5700568,167,0.0,2
II,5720001,5730000,5723509,180,0.0,2
II,5790001,5800000,5793942,310,0.0023,2
II,5800001,5810000,5801893,178,0.0014,2
II,5830001,5840000,5834375,824,0.0002,2
II,5840001,5850000,5847224,216,0.0,2
II,5850001,5860000,5854665,277,0.0041,2
II,5890001,5900000,5892085,271,0.0,2
II,5900001,5910000,5906764,357,0.001,2
II,5910001,5920000,5919183,192,0.0,2
II,5920001,5930000,5921485,189,0.0,2
II,5940001,5950000,5942381,206,0.0,2
II,5970001,5980000,5972744,170,0.0,2
II,6020001,6030000,6025262,174,0.0,2
II,6050001,6060000,6051459,178,0.0005,2
II,6090001,6100000,6095397,305,0.0,2
II,6110001,6120000,6114016,204,0.0,2
II,6150001,6160000,6157925,230,0.0027,2
II,6190001,6200000,6192206,283,0.0003,2
II,6220001,6230000,6221019,170,0.0033,2
II,6230001,6240000,6238584,203,0.0,2
II,6240001,6250000,6248561,163,0.0,2
II,6260001,6270000,6263562,224,0.0004,2
II,6270001,6280000,6277257,683,0.0005,2
II,6280001,6290000,6285727,326,0.0,2
II,6320001,6330000,6326387,176,0.0022,2
II,6330001,6340000,6332656,264,0.0,2
II,6350001,6360000,6354482,420,0.0002,2
II,6360001,6370000,6364613,428,0.0004,2
II,6400001,6410000,6403826,228,0.0004,2
II,6420001,6430000,6426471,184,0.0004,2
II,6450001,6460000,6455996,303,0.0003,2
II,6470001,6480000,6477156,261,0.0,2
II,6480001,6490000,6484865,298,0.0,2
II,6500001,6510000,6504229,178,0.0,2
II,6510001,6520000,6516801,167,0.0,2
II,6530001,6540000,6538154,192,0.0,2
II,6540001,6550000,6544609,472,0.0,2
II,6550001,6560000,6553101,519,0.0006,2
II,6580001,6590000,6583942,180,0.0,2
II,6590001,6600000,6595680,320,0.0005,2
II,6600001,6610000,6602150,398,0.0011,2
II,6620001,6630000,6626114,190,0.0,2
II,6630001,6640000,6636170,171,0.0,2
II,6640001,6650000,6642746,203,0.0,2
II,6660001,6670000,6662844,195,0.0014,2
II,6670001,6680000,6673023,249,0.0017,2
II,6690001,6700000,6692527,167,0.0,2
II,6730001,6740000,6735417,285,0.0,2
II,6740001,6750000,6745408,492,0.0003,2
II,6760001,6770000,6767343,239,0.0003,2
II,6770001,6780000,6774510,345,0.0,2
II,6780001,6790000,6785737,248,0.0003,2
II,6790001,6800000,6795440,331,0.0,2
II,6840001,6850000,6845601,306,0.0,2
II,6850001,6860000,6852978,216,0.0,2
II,6870001,6880000,6875597,239,0.0003,2
II,6880001,6890000,6884072,366,0.0,2
II,6890001,6900000,6894291,554,0.0001,2
II,6900001,6910000,6902532,232,0.0004,2
II,6920001,6930000,6923696,443,0.0011,2
II,6950001,6960000,6955011,358,0.0,2
II,6960001,6970000,6964810,379,0.001,2
II,7000001,7010000,7006537,531,0.0002,2
II,7010001,7020000,7016243,263,0.0003,2
II,7020001,7030000,7023234,226,0.0,2
II,7050001,7060000,7053064,304,0.0,2
II,7060001,7070000,7066344,383,0.0,2
II,7090001,7100000,7097475,350,0.0015,2
II,7100001,7110000,7103156,609,0.0,2
II,7110001,7120000,7115425,447,0.0002,2
II,7140001,7150000,7148843,186,0.0,2
II,7150001,7160000,7152513,177,0.0014,2
II,7160001,7170000,7165374,304,0.0032,2
II,7180001,7190000,7187668,203,0.0,2
II,7190001,7200000,7195702,422,0.0002,2
II,7200001,7210000,7203863,378,0.002,2
II,7210001,7220000,7215523,220,0.0011,2
II,7220001,7230000,7222517,229,0.0,2
II,7240001,7250000,7247940,218,0.0004,2
II,7250001,7260000,7253714,447,0.0,2
II,7290001,7300000,7293815,232,0.0019,2
II,7300001,7310000,7304793,395,0.0,2
II,7350001,7360000,7353926,196,0.0,2
II,7370001,7380000,7375820,244,0.0,2
II,7390001,7400000,7397991,216,0.0,2
II,7400001,7410000,7405174,214,0.0004,2
II,7430001,7440000,7434749,173,0.0,2
II,7450001,7460000,7456727,214,0.0044,2
II,7470001,7480000,7474165,195,0.0,2
II,7530001,7540000,7535007,435,0.0,2
II,7570001,7580000,7576693,322,0.0003,2
II,7580001,7590000,7583203,375,0.0004,2
II,7660001,7670000,7665725,292,0.002,2
II,7680001,7690000,7686661,764,0.0009,2
II,7690001,7700000,7693638,269,0.0,2
II,7700001,7710000,7703637,477,0.0,2
II,7710001,7720000,7713104,182,0.0,2
II,7730001,7740000,7734501,572,0.0013,2
II,7740001,7750000,7745124,733,0.0009,2
II,7760001,7770000,7764122,317,0.0,2
II,7770001,7780000,7775059,456,0.0002,2
II,7780001,7790000,7781541,183,0.0012,2
II,7790001,7800000,7793281,167,0.0,2
II,7810001,7820000,7814653,166,0.0,2
II,7820001,7830000,7821734,280,0.0021,2
II,7840001,7850000,7844775,220,0.0004,2
II,7850001,7860000,7855198,354,0.0003,2
II,7860001,7870000,7863597,682,0.0001,2
II,7870001,7880000,7878659,173,0.0,2
II,7890001,7900000,7898031,247,0.0,2
II,7900001,7910000,7902664,222,0.0,2
II,7940001,7950000,7944610,263,0.0,2
II,7990001,8000000,7996227,198,0.0,2
II,8010001,8020000,8015997,224,0.0015,2
II,8020001,8030000,8022750,178,0.0,2
II,8040001,8050000,8046994,255,0.0003,2
II,8050001,8060000,8056102,185,0.0,2
II,8060001,8070000,8062932,285,0.0003,2
II,8080001,8090000,8083649,481,0.0003,2
II,8090001,8100000,8091371,190,0.0,2
II,8100001,8110000,8104898,200,0.0,2
II,8110001,8120000,8114072,520,0.0,2
II,8130001,8140000,8138107,265,0.0,2
II,8140001,8150000,8145311,367,0.0,2
II,8160001,8170000,8164573,783,0.0005,2
II,8170001,8180000,8177802,413,0.0014,2
II,8180001,8190000,8185498,635,0.0,2
II,8210001,8220000,8215697,442,0.0,2
II,8230001,8240000,8234953,551,0.0,2
II,8270001,8280000,8274230,593,0.0005,2
II,8280001,8290000,8283964,188,0.0,2
II,8300001,8310000,8307071,169,0.0,2
II,8320001,8330000,8324708,224,0.0,2
II,8330001,8340000,8333613,298,0.0015,2
II,8390001,8400000,8395754,198,0.0,2
II,8400001,8410000,8402650,204,0.0004,2
II,8420001,8430000,8426590,336,0.0005,2
II,8430001,8440000,8431843,228,0.0,2
II,8450001,8460000,8455917,238,0.0003,2
